Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
71	:	1789387372.492	     0.903	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mongodb 71 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
72	:	1789387372.626	     0.898	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mongodb-sharded 72 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
73	:	1789387373.088	     0.799	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/moodle 73 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
74	:	1789387373.288	     0.813	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/multus-cni 74 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
75	:	1789387373.368	     0.812	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/mysql 75 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
77	:	1789387373.405	     0.796	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/neo4j 77 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
76	:	1789387373.386	     0.833	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/nats 76 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
78	:	1789387373.552	     1.023	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/nessie 78 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
79	:	1789387373.896	     1.095	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/nginx 79 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
80	:	1789387374.119	     0.927	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/node-exporter 80 5 docs/reports/bitnami-runs/bitnami-charts_1789387262
83	:	1789387374.226	     0.940	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/opensearch 83 1 docs/reports/bitnami-runs/bitnami-charts_1789387262
82	:	1789387374.219	     0.998	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/odoo 82 4 docs/reports/bitnami-runs/bitnami-charts_1789387262
81	:	1789387374.192	     1.032	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/oauth2-proxy 81 6 docs/reports/bitnami-runs/bitnami-charts_1789387262
84	:	1789387374.591	     1.051	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/parse 84 3 docs/reports/bitnami-runs/bitnami-charts_1789387262
85	:	1789387375.001	     1.009	0	0	2	0	bash docs/reports/bitnami-runs/bitnami-charts_1789387262/chart.sh third_party/bitnami-charts/bitnami/phpmyadmin 85 2 docs/reports/bitnami-runs/bitnami-charts_1789387262
